Code_Article,Nom_Produit,Description_Produit,Categorie 1,Categorie 2,Categorie,Sous_Categorie,combined,similar_product_in_dataset2,Prix_Produit_dataset2,Description_Produit_dataset2,Source_dataset2,Site_dataset2,Categorie_dataset2,Lien_Categorie1_dataset2,Categorie 1_dataset2,Lien_Categorie2_dataset2,Categorie 2_dataset2,Lien_Categorie3_dataset2,Categorie 3_dataset2,Nom_Produit_dataset2,Lien_Produit_dataset2,Description_Produit_dataset2,Prix_Produit_dataset2,Marque_Produit_dataset2,combined_dataset2
663283167.0,B.Au Jus Peche DELICE Pqt 1L,1173 - LIQUIDES NON ALCOOLISES,1173202 - JUS DE FRUITS,117320203 - JUS DE FRUITS BASE CONCENTRE,11732020399 - AUTRES,1173202039960 - BRIK,nom_produit : b.au jus peche delice pqt 1l description_produit : 1173 - liquides non alcoolises categorie 1: 1173202 - jus de fruits categorie 2 : 117320203 - jus de fruits base concentre,,,,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Jus,,,,,Boisson au jus Energy Cocktail,https://www.carrefour.tn/default/boisson-au-jus-energy-cocktail-6194001801033.html,La bouteille de 25cl,1 dt 220,STIL,nom_produit : boisson au jus energy cocktail description_produit : la bouteille de 250.0ml marque_produit : stil categorie 1: jus categorie 2 : 
663283187.0,B.au jus Fruits Blancs DELICE Pqt 1L,1173 - LIQUIDES NON ALCOOLISES,1173202 - JUS DE FRUITS,117320203 - JUS DE FRUITS BASE CONCENTRE,11732020399 - AUTRES,1173202039960 - BRIK,nom_produit : b.au jus fruits blancs delice pqt 1l description_produit : 1173 - liquides non alcoolises categorie 1: 1173202 - jus de fruits categorie 2 : 117320203 - jus de fruits base concentre,,,,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Jus,,,,,Boisson au jus d'orange,https://www.carrefour.tn/default/boisson-au-jus-dorange-6194001801026.html,La bouteille de 25cl,1 dt 220,STIL,nom_produit : boisson au jus d'orange description_produit : la bouteille de 250.0ml marque_produit : stil categorie 1: jus categorie 2 : 
663283197.0,Nectar Tropical DELICE Pqt1L,1173 - LIQUIDES NON ALCOOLISES,1173202 - JUS DE FRUITS,117320205 - NECTAR DE FRUITS,11732020511 - EXOTIQUES,1173202051160 - BRIK,nom_produit : nectar tropical delice pqt1l description_produit : 1173 - liquides non alcoolises categorie 1: 1173202 - jus de fruits categorie 2 : 117320205 - nectar de fruits,,,,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Jus,,,,,Boisson au jus tropical Bnino,https://www.carrefour.tn/default/boisson-au-jus-tropical-bnino-6194001801163.html,La bouteille de 25cl,1 dt 220,STIL,nom_produit : boisson au jus tropical bnino description_produit : la bouteille de 250.0ml marque_produit : stil categorie 1: jus categorie 2 : 
663283207.0,Nectar Mangue DELICE Pqt 1L,1173 - LIQUIDES NON ALCOOLISES,1173202 - JUS DE FRUITS,117320205 - NECTAR DE FRUITS,11732020599 - AUTRES,1173202059960 - BRIK,nom_produit : nectar mangue delice pqt 1l description_produit : 1173 - liquides non alcoolises categorie 1: 1173202 - jus de fruits categorie 2 : 117320205 - nectar de fruits,,,,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Jus,,,,,Boisson au jus cocktail,https://www.carrefour.tn/default/boisson-au-jus-cocktail-6194001801378.html,La brique de 20cl,0 dt 890,STIL,nom_produit : boisson au jus cocktail description_produit : la brique de 200.0ml marque_produit : stil categorie 1: jus categorie 2 : 
663283217.0,Nectar MultiVitamine DELICE Pqt 1L,1173 - LIQUIDES NON ALCOOLISES,1173202 - JUS DE FRUITS,117320205 - NECTAR DE FRUITS,11732020599 - AUTRES,1173202059960 - BRIK,nom_produit : nectar multivitamine delice pqt 1l description_produit : 1173 - liquides non alcoolises categorie 1: 1173202 - jus de fruits categorie 2 : 117320205 - nectar de fruits,,,,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Jus,,,,,Boisson au jus orange,https://www.carrefour.tn/default/boisson-au-jus-orange-6194001801361.html,La brique de 20cl,0 dt 890,STIL,nom_produit : boisson au jus orange description_produit : la brique de 200.0ml marque_produit : stil categorie 1: jus categorie 2 : 
663283227.0,B.Au Jus BNINO Tropical STIL Pet 1L,1173 - LIQUIDES NON ALCOOLISES,1173202 - JUS DE FRUITS,117320203 - JUS DE FRUITS BASE CONCENTRE,11732020399 - AUTRES,1173202039959 - BOUTEILLE PLASTIQUE SUPERIEUR OU = 100CL,nom_produit : b.au jus bnino tropical stil pet 1l description_produit : 1173 - liquides non alcoolises categorie 1: 1173202 - jus de fruits categorie 2 : 117320203 - jus de fruits base concentre,,,,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Jus,,,,,Boisson au jus Bravo,https://www.carrefour.tn/default/boisson-au-jus-bravo-9008700125147.html,La brique de 1L,10 dt 200,RAUCH,nom_produit : boisson au jus bravo description_produit : la brique de 1l marque_produit : rauch categorie 1: jus categorie 2 : 
663283237.0,B.Au Jus MOJITO DELICE Pqt 1L,1173 - LIQUIDES NON ALCOOLISES,1173202 - JUS DE FRUITS,117320203 - JUS DE FRUITS BASE CONCENTRE,11732020399 - AUTRES,1173202039960 - BRIK,nom_produit : b.au jus mojito delice pqt 1l description_produit : 1173 - liquides non alcoolises categorie 1: 1173202 - jus de fruits categorie 2 : 117320203 - jus de fruits base concentre,,,,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Jus,,,,,Boisson au jus d'ananas,https://www.carrefour.tn/default/boisson-au-jus-dananas-6194007892424.html,La brique de 1L,2 dt 590,RAOUA,nom_produit : boisson au jus d'ananas description_produit : la brique de 1l marque_produit : raoua categorie 1: jus categorie 2 : 
663283247.0,B.Au Jus limonada DELICE Pqt 1L,1173 - LIQUIDES NON ALCOOLISES,1173202 - JUS DE FRUITS,117320203 - JUS DE FRUITS BASE CONCENTRE,11732020301 - ORANGE,1173202030160 - BRIK,nom_produit : b.au jus limonada delice pqt 1l description_produit : 1173 - liquides non alcoolises categorie 1: 1173202 - jus de fruits categorie 2 : 117320203 - jus de fruits base concentre,,,,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Jus,,,,,Boisson au jus pinacolada,https://www.carrefour.tn/default/boisson-au-jus-pinacolada-6191572143845.html,La brique de 1L,3 dt 610,OH!,nom_produit : boisson au jus pinacolada description_produit : la brique de 1l marque_produit : oh! categorie 1: jus categorie 2 : 
663283277.0,B.Au Jus Orange FRUZZY Pqt 19CL,1173 - LIQUIDES NON ALCOOLISES,1173202 - JUS DE FRUITS,117320203 - JUS DE FRUITS BASE CONCENTRE,11732020301 - ORANGE,1173202030161 - BRIKETTE,nom_produit : b.au jus orange fruzzy pqt 190.0ml description_produit : 1173 - liquides non alcoolises categorie 1: 1173202 - jus de fruits categorie 2 : 117320203 - jus de fruits base concentre,Boisson au jus d'orange Fruzzy,0 dt 930,La brique de 19cl,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Jus,,,,,Boisson au jus pinacolada,https://www.carrefour.tn/default/boisson-au-jus-pinacolada-6191572143555.html,La brique de 25cl,1 dt 210,OH!,nom_produit : boisson au jus pinacolada description_produit : la brique de 250.0ml marque_produit : oh! categorie 1: jus categorie 2 : 
663283287.0,B.Au Jus Tropical FRUZZY Pqt 19CL,1173 - LIQUIDES NON ALCOOLISES,1173202 - JUS DE FRUITS,117320203 - JUS DE FRUITS BASE CONCENTRE,11732020399 - AUTRES,1173202039961 - BRIKETTE,nom_produit : b.au jus tropical fruzzy pqt 190.0ml description_produit : 1173 - liquides non alcoolises categorie 1: 1173202 - jus de fruits categorie 2 : 117320203 - jus de fruits base concentre,Boisson au jus tropical Fruzzy,0 dt 930,La brique de 19cl,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Jus,,,,,Boisson au jus d'orange banane,https://www.carrefour.tn/default/boisson-au-jus-dorange-banane-6194007892691.html,La brique de 1L,3 dt 610,OH!,nom_produit : boisson au jus d'orange banane description_produit : la brique de 1l marque_produit : oh! categorie 1: jus categorie 2 : 
663283317.0,B.Au Jus Orange  FRUZZY Pqt 125 ML,1173 - LIQUIDES NON ALCOOLISES,1173202 - JUS DE FRUITS,117320203 - JUS DE FRUITS BASE CONCENTRE,11732020301 - ORANGE,1173202030161 - BRIKETTE,nom_produit : b.au jus orange  fruzzy pqt 125.0ml description_produit : 1173 - liquides non alcoolises categorie 1: 1173202 - jus de fruits categorie 2 : 117320203 - jus de fruits base concentre,Boisson au jus d'orange Fruzzy,0 dt 600,La brique de 125ml,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Jus,,,,,Boisson au jus de fraise framboise Fruzzy,https://www.carrefour.tn/default/boisson-au-jus-de-fraise-framboise-fruzzy-19cl-6191534802650.html,La brique de 19cl,0 dt 930,DÉLICE DE FRUITS,nom_produit : boisson au jus de fraise framboise fruzzy description_produit : la brique de 190.0ml marque_produit : délice de fruits categorie 1: jus categorie 2 : 
663283327.0,B.Au Jus Tropical FRUZZY Pqt 125ML,1173 - LIQUIDES NON ALCOOLISES,1173202 - JUS DE FRUITS,117320203 - JUS DE FRUITS BASE CONCENTRE,11732020399 - AUTRES,1173202039961 - BRIKETTE,nom_produit : b.au jus tropical fruzzy pqt 125.0ml description_produit : 1173 - liquides non alcoolises categorie 1: 1173202 - jus de fruits categorie 2 : 117320203 - jus de fruits base concentre,Boisson au jus tropical Fruzzy,0 dt 600,La brique de 125ml,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Jus,,,,,Boisson au jus tropical Fruzzy,https://www.carrefour.tn/default/boisson-au-jus-tropical-fruzzy-19cl-6191534802636.html,La brique de 19cl,0 dt 930,DÉLICE DE FRUITS,nom_produit : boisson au jus tropical fruzzy description_produit : la brique de 190.0ml marque_produit : délice de fruits categorie 1: jus categorie 2 : 
663283527.0,B.AU JUS ORANGE BRAVO PQT 1L,1173 - LIQUIDES NON ALCOOLISES,1173202 - JUS DE FRUITS,117320205 - NECTAR DE FRUITS,11732020501 - ORANGE,1173202050160 - BRIK,nom_produit : b.au jus orange bravo pqt 1l description_produit : 1173 - liquides non alcoolises categorie 1: 1173202 - jus de fruits categorie 2 : 117320205 - nectar de fruits,,,,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Jus,,,,,Boisson au jus nectar de raisin,https://www.carrefour.tn/default/boisson-au-jus-nectar-de-raisin-6194007890208.html,La brique de 1L,4 dt 070,DIVA,nom_produit : boisson au jus nectar de raisin description_produit : la brique de 1l marque_produit : diva categorie 1: jus categorie 2 : 
663283537.0,B.AU JUS VITAMINE ACE BRAVO PQT 1L,1173 - LIQUIDES NON ALCOOLISES,1173202 - JUS DE FRUITS,117320205 - NECTAR DE FRUITS,11732020599 - AUTRES,1173202059960 - BRIK,nom_produit : b.au jus vitamine ace bravo pqt 1l description_produit : 1173 - liquides non alcoolises categorie 1: 1173202 - jus de fruits categorie 2 : 117320205 - nectar de fruits,,,,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Jus,,,,,Boisson au jus nectar d'ananas,https://www.carrefour.tn/default/boisson-au-jus-nectar-dananas-6194007850073.html,La brique de 1L,4 dt 070,DIVA,nom_produit : boisson au jus nectar d'ananas description_produit : la brique de 1l marque_produit : diva categorie 1: jus categorie 2 : 
663283547.0,B.AU JUS MELON ANANAS BRAVO PQT 1L,1173 - LIQUIDES NON ALCOOLISES,1173202 - JUS DE FRUITS,117320205 - NECTAR DE FRUITS,11732020599 - AUTRES,1173202059960 - BRIK,nom_produit : b.au jus melon ananas bravo pqt 1l description_produit : 1173 - liquides non alcoolises categorie 1: 1173202 - jus de fruits categorie 2 : 117320205 - nectar de fruits,,,,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Jus,,,,,Boisson au jus nectar d'orange,https://www.carrefour.tn/default/boisson-au-jus-nectar-dorange-6194007850066.html,La brique de 1L,4 dt 070,DIVA,nom_produit : boisson au jus nectar d'orange description_produit : la brique de 1l marque_produit : diva categorie 1: jus categorie 2 : 
663283557.0,B.AU JUS ORANGE ROUGE BRAVO PQT 1L,1173 - LIQUIDES NON ALCOOLISES,1173202 - JUS DE FRUITS,117320205 - NECTAR DE FRUITS,11732020501 - ORANGE,1173202050160 - BRIK,nom_produit : b.au jus orange rouge bravo pqt 1l description_produit : 1173 - liquides non alcoolises categorie 1: 1173202 - jus de fruits categorie 2 : 117320205 - nectar de fruits,,,,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Jus,,,,,Boisson au jus de grenade,https://www.carrefour.tn/default/boisson-au-jus-de-grenade-6191572143777.html,La brique de 1L,4 dt 070,DIVA,nom_produit : boisson au jus de grenade description_produit : la brique de 1l marque_produit : diva categorie 1: jus categorie 2 : 
663283567.0,B.AU JUS RAISIN ROUGE BRAVO PQT 1L,1173 - LIQUIDES NON ALCOOLISES,1173202 - JUS DE FRUITS,117320205 - NECTAR DE FRUITS,11732020507 - RAISIN,1173202050760 - BRIK,nom_produit : b.au jus raisin rouge bravo pqt 1l description_produit : 1173 - liquides non alcoolises categorie 1: 1173202 - jus de fruits categorie 2 : 117320205 - nectar de fruits,,,,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Jus,,,,,Boisson au jus d'ananas,https://www.carrefour.tn/default/boisson-au-jus-dananas-6194007891786.html,La brique de 20cl,0 dt 990,DIVA,nom_produit : boisson au jus d'ananas description_produit : la brique de 200.0ml marque_produit : diva categorie 1: jus categorie 2 : 
663283597.0,Jus 100  Naturel Pomme  Natura Blle 75CL,1173 - LIQUIDES NON ALCOOLISES,1173202 - JUS DE FRUITS,117320201 - PUR JUS DE FRUITS,11732020109 - POMME,1173202010957 - BOUTEILLE VERRE SUPERIEUR OU = A  50CL,nom_produit : jus 100  naturel pomme  natura blle 750.0ml description_produit : 1173 - liquides non alcoolises categorie 1: 1173202 - jus de fruits categorie 2 : 117320201 - pur jus de fruits,Jus de pommes 100% naturel,8 dt 590,La bouteille de 75cl,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Jus,,,,,Boisson au jus tropical Fruzzy,https://www.carrefour.tn/default/boisson-au-jus-tropical-fruzzy-6191534802674.html,La brique de 125ml,0 dt 600,DÉLICE DE FRUITS,nom_produit : boisson au jus tropical fruzzy description_produit : la brique de 125.0ml marque_produit : délice de fruits categorie 1: jus categorie 2 : 
663283627.0,Jus 100 Prune Natura Blle 75CL,1173 - LIQUIDES NON ALCOOLISES,1173202 - JUS DE FRUITS,117320201 - PUR JUS DE FRUITS,11732020109 - POMME,1173202010957 - BOUTEILLE VERRE SUPERIEUR OU = A  50CL,nom_produit : jus 100 prune natura blle 750.0ml description_produit : 1173 - liquides non alcoolises categorie 1: 1173202 - jus de fruits categorie 2 : 117320201 - pur jus de fruits,Jus de prunes 100% naturel,8 dt 590,La bouteille de 75cl,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Jus,,,,,Boisson au jus mojito,https://www.carrefour.tn/default/boisson-au-jus-mojito-1l-6191534802162.html,La brique de 1L,3 dt 250,DÉLICE DE FRUITS,nom_produit : boisson au jus mojito description_produit : la brique de 1l marque_produit : délice de fruits categorie 1: jus categorie 2 : 
663283647.0,Jus 100  raisin Natura Blle 75CL,1173 - LIQUIDES NON ALCOOLISES,1173202 - JUS DE FRUITS,117320201 - PUR JUS DE FRUITS,11732020107 - RAISIN,1173202010757 - BOUTEILLE VERRE SUPERIEUR OU = A  50CL,nom_produit : jus 100  raisin natura blle 750.0ml description_produit : 1173 - liquides non alcoolises categorie 1: 1173202 - jus de fruits categorie 2 : 117320201 - pur jus de fruits,Jus de raisin 100% naturel,8 dt 590,La bouteille de 75cl,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Jus,,,,,Boisson au jus nectar multivitaminée,https://www.carrefour.tn/default/boisson-au-jus-nectar-multivitaminee-1l-6191534802117.html,La brique de 1L,3 dt 250,DÉLICE DE FRUITS,nom_produit : boisson au jus nectar multivitaminée description_produit : la brique de 1l marque_produit : délice de fruits categorie 1: jus categorie 2 : 
663283677.0,B.Au Jus Pulpy Orange CAPY Pet 25CL,1173 - LIQUIDES NON ALCOOLISES,1173202 - JUS DE FRUITS,117320203 - JUS DE FRUITS BASE CONCENTRE,11732020399 - AUTRES,1173202039958 - BOUTEILLE PLASTIQUE INFERIEUR A 100 CL,nom_produit : b.au jus pulpy orange capy pet 250.0ml description_produit : 1173 - liquides non alcoolises categorie 1: 1173202 - jus de fruits categorie 2 : 117320203 - jus de fruits base concentre,Boisson au jus pomme,3 dt 100,La bouteille de 250ml,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Jus,,,,,Boisson au jus de mangue,https://www.carrefour.tn/default/boisson-au-jus-de-mangue-1l-6191534802100.html,La brique de 1L,3 dt 250,DÉLICE DE FRUITS,nom_produit : boisson au jus de mangue description_produit : la brique de 1l marque_produit : délice de fruits categorie 1: jus categorie 2 : 
663283697.0,B.Au Jus Pulpy Orange CAPY Pet 1L,1173 - LIQUIDES NON ALCOOLISES,1173202 - JUS DE FRUITS,117320203 - JUS DE FRUITS BASE CONCENTRE,11732020399 - AUTRES,1173202039959 - BOUTEILLE PLASTIQUE SUPERIEUR OU = 100CL,nom_produit : b.au jus pulpy orange capy pet 1l description_produit : 1173 - liquides non alcoolises categorie 1: 1173202 - jus de fruits categorie 2 : 117320203 - jus de fruits base concentre,,,,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Jus,,,,,Boisson au jus nectar tropical,https://www.carrefour.tn/default/boisson-au-jus-nectar-tropical-1l-6191534802179.html,La brique de 1L,3 dt 250,DÉLICE DE FRUITS,nom_produit : boisson au jus nectar tropical description_produit : la brique de 1l marque_produit : délice de fruits categorie 1: jus categorie 2 : 
663283707.0,Jus 100 Naturel Peche Natura Blle  75CL,1173 - LIQUIDES NON ALCOOLISES,1173202 - JUS DE FRUITS,117320205 - NECTAR DE FRUITS,11732020599 - AUTRES,1173202059957 - BOUTEILLE VERRE SUPERIEUR OU = A  50CL,nom_produit : jus 100 naturel peche natura blle  750.0ml description_produit : 1173 - liquides non alcoolises categorie 1: 1173202 - jus de fruits categorie 2 : 117320205 - nectar de fruits,Jus d'abricot 100% naturel,7 dt 390,La bouteille de 75cl,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Jus,,,,,Boisson au jus fruits blancs,https://www.carrefour.tn/default/boisson-au-jus-fruits-blancs-1l-6191534802186.html,La brique de 1L,3 dt 250,DÉLICE DE FRUITS,nom_produit : boisson au jus fruits blancs description_produit : la brique de 1l marque_produit : délice de fruits categorie 1: jus categorie 2 : 
663283717.0,Jus 100 Grenade et Fleur Oranger Natura Blle 75CL,1173 - LIQUIDES NON ALCOOLISES,1173202 - JUS DE FRUITS,117320201 - PUR JUS DE FRUITS,11732020107 - RAISIN,1173202010757 - BOUTEILLE VERRE SUPERIEUR OU = A  50CL,nom_produit : jus 100 grenade et fleur oranger natura blle 750.0ml description_produit : 1173 - liquides non alcoolises categorie 1: 1173202 - jus de fruits categorie 2 : 117320201 - pur jus de fruits,Jus de grenade 100% naturel,9 dt 190,La bouteille de 75cl,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Jus,,,,,Boisson au jus de pomme verte,https://www.carrefour.tn/default/boisson-au-jus-de-pomme-verte-1l-6191534802148.html,La brique de 1L,3 dt 250,DÉLICE DE FRUITS,nom_produit : boisson au jus de pomme verte description_produit : la brique de 1l marque_produit : délice de fruits categorie 1: jus categorie 2 : 
663283727.0,Jus 100 Grenade Natura Blle 75CL,1173 - LIQUIDES NON ALCOOLISES,1173202 - JUS DE FRUITS,117320201 - PUR JUS DE FRUITS,11732020107 - RAISIN,1173202010757 - BOUTEILLE VERRE SUPERIEUR OU = A  50CL,nom_produit : jus 100 grenade natura blle 750.0ml description_produit : 1173 - liquides non alcoolises categorie 1: 1173202 - jus de fruits categorie 2 : 117320201 - pur jus de fruits,Jus de grenade 100% naturel,9 dt 190,La bouteille de 75cl,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Jus,,,,,Boisson au jus de pêche,https://www.carrefour.tn/default/boisson-au-jus-de-peche-1l-6191534802124.html,La brique de 1L,3 dt 250,DÉLICE DE FRUITS,nom_produit : boisson au jus de pêche description_produit : la brique de 1l marque_produit : délice de fruits categorie 1: jus categorie 2 : 
663283737.0,B.Au Jus Mangue ENERGY STIL Pet 25CL,1173 - LIQUIDES NON ALCOOLISES,1173202 - JUS DE FRUITS,117320203 - JUS DE FRUITS BASE CONCENTRE,11732020399 - AUTRES,1173202039958 - BOUTEILLE PLASTIQUE INFERIEUR A 100 CL,nom_produit : b.au jus mangue energy stil pet 250.0ml description_produit : 1173 - liquides non alcoolises categorie 1: 1173202 - jus de fruits categorie 2 : 117320203 - jus de fruits base concentre,Boisson au jus d'ananas,3 dt 100,La bouteille de 250ml,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Jus,,,,,Boisson au jus de poire,https://www.carrefour.tn/default/boisson-au-jus-de-poire-1l-6191534802131.html,La brique de 1L,3 dt 250,DÉLICE DE FRUITS,nom_produit : boisson au jus de poire description_produit : la brique de 1l marque_produit : délice de fruits categorie 1: jus categorie 2 : 
663283787.0,B.Au Jus Raisin DELICE Pqt 1L,1173 - LIQUIDES NON ALCOOLISES,1173202 - JUS DE FRUITS,117320203 - JUS DE FRUITS BASE CONCENTRE,11732020301 - ORANGE,1173202030160 - BRIK,nom_produit : b.au jus raisin delice pqt 1l description_produit : 1173 - liquides non alcoolises categorie 1: 1173202 - jus de fruits categorie 2 : 117320203 - jus de fruits base concentre,,,,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Jus,,,,,Boisson au jus d'orange,https://www.carrefour.tn/default/boisson-au-jus-dorange-1l-6191534802094.html,La brique de 1L,3 dt 250,DÉLICE DE FRUITS,nom_produit : boisson au jus d'orange description_produit : la brique de 1l marque_produit : délice de fruits categorie 1: jus categorie 2 : 
663283807.0,B.Au Jus Fraise Banane STIL Bnino Pqt 20CL,1173 - LIQUIDES NON ALCOOLISES,1173202 - JUS DE FRUITS,117320203 - JUS DE FRUITS BASE CONCENTRE,11732020301 - ORANGE,1173202030161 - BRIKETTE,nom_produit : b.au jus fraise banane stil bnino pqt 200.0ml description_produit : 1173 - liquides non alcoolises categorie 1: 1173202 - jus de fruits categorie 2 : 117320203 - jus de fruits base concentre,,,,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Jus,,,,,Boisson au jus barbe à papa Fruzzy,https://www.carrefour.tn/default/boisson-au-jus-barbe-a-papa-fruzzy-6191534802520.html,La brique de 125ml,0 dt 600,DÉLICE DE FRUITS,nom_produit : boisson au jus barbe à papa fruzzy description_produit : la brique de 125.0ml marque_produit : délice de fruits categorie 1: jus categorie 2 : 
663283817.0,B.Au Jus Peche STIL Pqt 20CL,1173 - LIQUIDES NON ALCOOLISES,1173202 - JUS DE FRUITS,117320203 - JUS DE FRUITS BASE CONCENTRE,11732020301 - ORANGE,1173202030161 - BRIKETTE,nom_produit : b.au jus peche stil pqt 200.0ml description_produit : 1173 - liquides non alcoolises categorie 1: 1173202 - jus de fruits categorie 2 : 117320203 - jus de fruits base concentre,Boisson au jus de poire,0 dt 880,La brique de 20cl,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Jus,,,,,Boisson au jus de fruits Fruzzy,https://www.carrefour.tn/default/boisson-au-jus-de-fruits-fruzzy-6191534802544.html,La brique de 125ml,0 dt 600,DÉLICE DE FRUITS,nom_produit : boisson au jus de fruits fruzzy description_produit : la brique de 125.0ml marque_produit : délice de fruits categorie 1: jus categorie 2 : 
663283827.0,B.Au Jus Orange Banane STIL Bnino Pqt 20CL,1173 - LIQUIDES NON ALCOOLISES,1173202 - JUS DE FRUITS,117320203 - JUS DE FRUITS BASE CONCENTRE,11732020399 - AUTRES,1173202039961 - BRIKETTE,nom_produit : b.au jus orange banane stil bnino pqt 200.0ml description_produit : 1173 - liquides non alcoolises categorie 1: 1173202 - jus de fruits categorie 2 : 117320203 - jus de fruits base concentre,Boisson au jus d'orange,0 dt 880,La brique de 20cl,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Jus,,,,,Boisson au jus de fruits Fruzzy,https://www.carrefour.tn/default/boisson-au-jus-de-fruits-fruzzy-19cl-6191534802537.html,La brique de 19cl,0 dt 930,DÉLICE DE FRUITS,nom_produit : boisson au jus de fruits fruzzy description_produit : la brique de 190.0ml marque_produit : délice de fruits categorie 1: jus categorie 2 : 
663283837.0,B.Au Jus FRUTTO Bnino STIL Pqt 20CL,1173 - LIQUIDES NON ALCOOLISES,1173202 - JUS DE FRUITS,117320213 - BOISSONS AUX FRUITS PLATES,11732021399 - AUTRES,1173202139961 - BRICKETTE,nom_produit : b.au jus frutto bnino stil pqt 200.0ml description_produit : 1173 - liquides non alcoolises categorie 1: 1173202 - jus de fruits categorie 2 : 117320213 - boissons aux fruits plates,,,,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Jus,,,,,Boisson au jus saveur barbe à papa Fruzzy,https://www.carrefour.tn/default/boisson-au-jus-saveur-barbe-a-papa-fruzzy-19cl-6191534802513.html,La brique de 19cl,0 dt 930,DÉLICE DE FRUITS,nom_produit : boisson au jus saveur barbe à papa fruzzy description_produit : la brique de 190.0ml marque_produit : délice de fruits categorie 1: jus categorie 2 : 
663283847.0,Nectar Dattes-Banane DELICE Pqt 75CL,1173 - LIQUIDES NON ALCOOLISES,1173202 - JUS DE FRUITS,117320205 - NECTAR DE FRUITS,11732020599 - AUTRES,1173202059960 - BRIK,nom_produit : nectar dattes-banane delice pqt 750.0ml description_produit : 1173 - liquides non alcoolises categorie 1: 1173202 - jus de fruits categorie 2 : 117320205 - nectar de fruits,,,,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Jus,,,,,Jus multi-vitaminé nectar 5 fruits 6 vitamines,https://www.carrefour.tn/default/jus-multi-vitamine-nectar-5-fruits-6-vitamines-null-6191534801851.html,La brique de 20cl,0 dt 880,DÉLICE DE FRUITS,nom_produit : jus multi-vitaminé nectar 5 fruits 6 vitamines description_produit : la brique de 200.0ml marque_produit : délice de fruits categorie 1: jus categorie 2 : 
663500048.0,B.Concentre fruits kiwi HAZEM Pet 1L,1173 - LIQUIDES NON ALCOOLISES,1173204 - SIROPS ET CONCENTRES,117320403 - SIROPS BOUTEILLE,11732040399 - AUTRES,1173204039936 - AUTRES,nom_produit : b.concentre fruits kiwi hazem pet 1l description_produit : 1173 - liquides non alcoolises categorie 1: 1173204 - sirops et concentres categorie 2 : 117320403 - sirops bouteille,,,,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Jus,,,,,Boisson au jus d'orange,https://www.carrefour.tn/default/boisson-au-jus-dorange-null-6191534801813.html,La brique de 20cl,0 dt 880,DÉLICE DE FRUITS,nom_produit : boisson au jus d'orange description_produit : la brique de 200.0ml marque_produit : délice de fruits categorie 1: jus categorie 2 : 
